[2026-02-15 04:20:50.998] [workload] [debug] callback,sys->id=3, tick=279870119652, node->id=29287, node->name=COMP_NODE_BCKWD_iter12_b6_ffwd_compute, node->type=4
[2026-02-15 04:20:55.395] [workload] [debug] issue,sys->id=1, tick=279845414406, node->id=12944, node->name=COMP_NODE_FWD_iter12_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:55.395] [workload] [debug] callback,sys->id=3, tick=279845414406, node->id=29007, node->name=COMP_NODE_FWD_iter12_b3_attention_compute, node->type=4
[2026-02-15 04:20:55.395] [workload] [debug] issue,sys->id=3, tick=279845414406, node->id=29008, node->name=COMP_NODE_FWD_iter12_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:55.395] [workload] [debug] callback,sys->id=1, tick=279845414407, node->id=12944, node->name=COMP_NODE_FWD_iter12_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:55.395] [workload] [debug] issue,sys->id=1, tick=279845414407, node->id=12945, node->name=COMP_NODE_FWD_iter12_b3_attention_compute, node->type=4
[2026-02-15 04:20:55.395] [workload] [debug] callback,sys->id=3, tick=279845414407, node->id=29008, node->name=COMP_NODE_FWD_iter12_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:55.395] [workload] [debug] issue,sys->id=3, tick=279845414407, node->id=29009, node->name=COMP_NODE_FWD_iter12_b3_attention_compute, node->type=4
[2026-02-15 04:20:55.395] [workload] [debug] callback,sys->id=1, tick=279845414408, node->id=12945, node->name=COMP_NODE_FWD_iter12_b3_attention_compute, node->type=4
[2026-02-15 04:20:55.395] [workload] [debug] issue,sys->id=1, tick=279845414408, node->id=12946, node->name=COMP_NODE_FWD_iter12_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:55.395] [workload] [debug] callback,sys->id=3, tick=279845414408, node->id=29009, node->name=COMP_NODE_FWD_iter12_b3_attention_compute, node->type=4
[2026-02-15 04:20:55.395] [workload] [debug] issue,sys->id=3, tick=279845414408, node->id=29010, node->name=COMP_NODE_FWD_iter12_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:55.395] [workload] [debug] callback,sys->id=1, tick=279845414409, node->id=12946, node->name=COMP_NODE_FWD_iter12_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:55.395] [workload] [debug] issue,sys->id=1, tick=279845414409, node->id=12947, node->name=COMP_NODE_FWD_iter12_b3_attention_compute, node->type=4
[2026-02-15 04:20:55.395] [workload] [debug] callback,sys->id=3, tick=279845414409, node->id=29010, node->name=COMP_NODE_FWD_iter12_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:55.395] [workload] [debug] issue,sys->id=3, tick=279845414409, node->id=29011, node->name=COMP_NODE_FWD_iter12_b3_attention_compute, node->type=4
[2026-02-15 04:20:55.395] [workload] [debug] callback,sys->id=1, tick=279845414410, node->id=12947, node->name=COMP_NODE_FWD_iter12_b3_attention_compute, node->type=4
[2026-02-15 04:20:55.395] [workload] [debug] issue,sys->id=1, tick=279845414410, node->id=12948, node->name=COMP_NODE_FWD_iter12_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:55.395] [workload] [debug] callback,sys->id=3, tick=279845414410, node->id=29011, node->name=COMP_NODE_FWD_iter12_b3_attention_compute, node->type=4
[2026-02-15 04:20:55.395] [workload] [debug] issue,sys->id=3, tick=279845414410, node->id=29012, node->name=COMP_NODE_FWD_iter12_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:55.395] [workload] [debug] callback,sys->id=1, tick=279845414411, node->id=12948, node->name=COMP_NODE_FWD_iter12_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:55.395] [workload] [debug] issue,sys->id=1, tick=279845414411, node->id=12949, node->name=COMP_NODE_FWD_iter12_b3_attention_compute, node->type=4
[2026-02-15 04:20:55.395] [workload] [debug] callback,sys->id=3, tick=279845414411, node->id=29012, node->name=COMP_NODE_FWD_iter12_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:55.396] [workload] [debug] issue,sys->id=3, tick=279845414411, node->id=29013, node->name=COMP_NODE_FWD_iter12_b3_attention_compute, node->type=4
[2026-02-15 04:20:55.396] [workload] [debug] callback,sys->id=1, tick=279845414412, node->id=12949, node->name=COMP_NODE_FWD_iter12_b3_attention_compute, node->type=4
[2026-02-15 04:20:55.396] [workload] [debug] issue,sys->id=1, tick=279845414412, node->id=12950, node->name=COMP_NODE_FWD_iter12_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:55.396] [workload] [debug] callback,sys->id=3, tick=279845414412, node->id=29013, node->name=COMP_NODE_FWD_iter12_b3_attention_compute, node->type=4
[2026-02-15 04:20:55.396] [workload] [debug] issue,sys->id=3, tick=279845414412, node->id=29014, node->name=COMP_NODE_FWD_iter12_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:55.396] [workload] [debug] callback,sys->id=1, tick=279845414413, node->id=12950, node->name=COMP_NODE_FWD_iter12_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:55.396] [workload] [debug] issue,sys->id=1, tick=279845414413, node->id=12951, node->name=COMP_NODE_FWD_iter12_b3_attention_compute, node->type=4
[2026-02-15 04:20:55.396] [workload] [debug] callback,sys->id=3, tick=279845414413, node->id=29014, node->name=COMP_NODE_FWD_iter12_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:55.396] [workload] [debug] issue,sys->id=3, tick=279845414413, node->id=29015, node->name=COMP_NODE_FWD_iter12_b3_attention_compute, node->type=4
[2026-02-15 04:20:55.396] [workload] [debug] callback,sys->id=1, tick=279845414414, node->id=12951, node->name=COMP_NODE_FWD_iter12_b3_attention_compute, node->type=4
[2026-02-15 04:20:55.396] [workload] [debug] issue,sys->id=1, tick=279845414414, node->id=12952, node->name=COMP_NODE_FWD_iter12_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:55.396] [workload] [debug] callback,sys->id=3, tick=279845414414, node->id=29015, node->name=COMP_NODE_FWD_iter12_b3_attention_compute, node->type=4
[2026-02-15 04:20:55.396] [workload] [debug] issue,sys->id=3, tick=279845414414, node->id=29016, node->name=COMP_NODE_FWD_iter12_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:55.396] [workload] [debug] callback,sys->id=1, tick=279845414415, node->id=12952, node->name=COMP_NODE_FWD_iter12_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:55.396] [workload] [debug] issue,sys->id=1, tick=279845414415, node->id=12953, node->name=COMM_RECV_NODE_FWD_iter12_b4_dp0pp1tp0, node->type=6
[2026-02-15 04:20:55.396] [workload] [debug] callback,sys->id=3, tick=279845414415, node->id=29016, node->name=COMP_NODE_FWD_iter12_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:55.396] [workload] [debug] issue,sys->id=3, tick=279845414415, node->id=29017, node->name=COMM_RECV_NODE_FWD_iter12_b4_dp1pp1tp0, node->type=6
[2026-02-15 04:20:55.396] [workload] [debug] callback,sys->id=0, tick=279851664891, node->id=4945, node->name=COMM_SEND_NODE_FWD_iter12_b4_dp0pp0tp0, node->type=5
[2026-02-15 04:20:55.396] [workload] [debug] issue,sys->id=0, tick=279851664891, node->id=4970, node->name=COMM_SEND_NODE_FWD_iter12_b5_dp0pp0tp0, node->type=5
[2026-02-15 04:20:55.396] [workload] [debug] callback,sys->id=1, tick=279851664891, node->id=12953, node->name=COMM_RECV_NODE_FWD_iter12_b4_dp0pp1tp0, node->type=6
[2026-02-15 04:20:55.396] [workload] [debug] issue,sys->id=1, tick=279851664891, node->id=12954, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.396] [workload] [debug] callback,sys->id=2, tick=279851664891, node->id=21009, node->name=COMM_SEND_NODE_FWD_iter12_b4_dp1pp0tp0, node->type=5
[2026-02-15 04:20:55.397] [workload] [debug] issue,sys->id=2, tick=279851664891, node->id=21034, node->name=COMM_SEND_NODE_FWD_iter12_b5_dp1pp0tp0, node->type=5
[2026-02-15 04:20:55.397] [workload] [debug] callback,sys->id=3, tick=279851664891, node->id=29017, node->name=COMM_RECV_NODE_FWD_iter12_b4_dp1pp1tp0, node->type=6
[2026-02-15 04:20:55.397] [workload] [debug] issue,sys->id=3, tick=279851664891, node->id=29018, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.397] [workload] [debug] callback,sys->id=1, tick=279851664892, node->id=12954, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.397] [workload] [debug] issue,sys->id=1, tick=279851664892, node->id=12955, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.397] [workload] [debug] callback,sys->id=3, tick=279851664892, node->id=29018, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.397] [workload] [debug] issue,sys->id=3, tick=279851664892, node->id=29019, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.397] [workload] [debug] callback,sys->id=1, tick=279851664893, node->id=12955, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.397] [workload] [debug] issue,sys->id=1, tick=279851664893, node->id=12956, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.397] [workload] [debug] callback,sys->id=3, tick=279851664893, node->id=29019, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.397] [workload] [debug] issue,sys->id=3, tick=279851664893, node->id=29020, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.397] [workload] [debug] callback,sys->id=1, tick=279851664894, node->id=12956, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.397] [workload] [debug] issue,sys->id=1, tick=279851664894, node->id=12957, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.397] [workload] [debug] callback,sys->id=3, tick=279851664894, node->id=29020, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.397] [workload] [debug] issue,sys->id=3, tick=279851664894, node->id=29021, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.397] [workload] [debug] callback,sys->id=1, tick=279851664895, node->id=12957, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.397] [workload] [debug] issue,sys->id=1, tick=279851664895, node->id=12958, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.397] [workload] [debug] callback,sys->id=3, tick=279851664895, node->id=29021, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.397] [workload] [debug] issue,sys->id=3, tick=279851664895, node->id=29022, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.397] [workload] [debug] callback,sys->id=1, tick=279851664896, node->id=12958, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.397] [workload] [debug] issue,sys->id=1, tick=279851664896, node->id=12959, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.397] [workload] [debug] callback,sys->id=3, tick=279851664896, node->id=29022, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.397] [workload] [debug] issue,sys->id=3, tick=279851664896, node->id=29023, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.397] [workload] [debug] callback,sys->id=1, tick=279851664897, node->id=12959, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.397] [workload] [debug] issue,sys->id=1, tick=279851664897, node->id=12960, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.397] [workload] [debug] callback,sys->id=3, tick=279851664897, node->id=29023, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.397] [workload] [debug] issue,sys->id=3, tick=279851664897, node->id=29024, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.397] [workload] [debug] callback,sys->id=1, tick=279851664898, node->id=12960, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.397] [workload] [debug] issue,sys->id=1, tick=279851664898, node->id=12961, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.397] [workload] [debug] callback,sys->id=3, tick=279851664898, node->id=29024, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.397] [workload] [debug] issue,sys->id=3, tick=279851664898, node->id=29025, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.397] [workload] [debug] callback,sys->id=1, tick=279851664899, node->id=12961, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.397] [workload] [debug] issue,sys->id=1, tick=279851664899, node->id=12962, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.397] [workload] [debug] callback,sys->id=3, tick=279851664899, node->id=29025, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.397] [workload] [debug] issue,sys->id=3, tick=279851664899, node->id=29026, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.397] [workload] [debug] callback,sys->id=1, tick=279851664900, node->id=12962, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.397] [workload] [debug] issue,sys->id=1, tick=279851664900, node->id=12963, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.397] [workload] [debug] callback,sys->id=3, tick=279851664900, node->id=29026, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.397] [workload] [debug] issue,sys->id=3, tick=279851664900, node->id=29027, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.397] [workload] [debug] callback,sys->id=1, tick=279851664901, node->id=12963, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.397] [workload] [debug] issue,sys->id=1, tick=279851664901, node->id=12964, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.397] [workload] [debug] callback,sys->id=3, tick=279851664901, node->id=29027, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.398] [workload] [debug] issue,sys->id=3, tick=279851664901, node->id=29028, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.398] [workload] [debug] callback,sys->id=1, tick=279851664902, node->id=12964, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.398] [workload] [debug] issue,sys->id=1, tick=279851664902, node->id=12965, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.398] [workload] [debug] callback,sys->id=3, tick=279851664902, node->id=29028, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.398] [workload] [debug] issue,sys->id=3, tick=279851664902, node->id=29029, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.398] [workload] [debug] callback,sys->id=1, tick=279851664903, node->id=12965, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.398] [workload] [debug] issue,sys->id=1, tick=279851664903, node->id=12966, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.398] [workload] [debug] callback,sys->id=3, tick=279851664903, node->id=29029, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.398] [workload] [debug] issue,sys->id=3, tick=279851664903, node->id=29030, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.398] [workload] [debug] callback,sys->id=1, tick=279851664904, node->id=12966, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.398] [workload] [debug] issue,sys->id=1, tick=279851664904, node->id=12967, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.398] [workload] [debug] callback,sys->id=3, tick=279851664904, node->id=29030, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.398] [workload] [debug] issue,sys->id=3, tick=279851664904, node->id=29031, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.398] [workload] [debug] callback,sys->id=1, tick=279851664905, node->id=12967, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.398] [workload] [debug] issue,sys->id=1, tick=279851664905, node->id=12968, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.398] [workload] [debug] callback,sys->id=3, tick=279851664905, node->id=29031, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.398] [workload] [debug] issue,sys->id=3, tick=279851664905, node->id=29032, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.398] [workload] [debug] callback,sys->id=1, tick=279851664906, node->id=12968, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.398] [workload] [debug] issue,sys->id=1, tick=279851664906, node->id=12969, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.398] [workload] [debug] callback,sys->id=3, tick=279851664906, node->id=29032, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.398] [workload] [debug] issue,sys->id=3, tick=279851664906, node->id=29033, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.398] [workload] [debug] callback,sys->id=1, tick=279851664907, node->id=12969, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.398] [workload] [debug] issue,sys->id=1, tick=279851664907, node->id=12970, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.398] [workload] [debug] callback,sys->id=3, tick=279851664907, node->id=29033, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.398] [workload] [debug] issue,sys->id=3, tick=279851664907, node->id=29034, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.398] [workload] [debug] callback,sys->id=1, tick=279851664908, node->id=12970, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.398] [workload] [debug] issue,sys->id=1, tick=279851664908, node->id=12971, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.398] [workload] [debug] callback,sys->id=3, tick=279851664908, node->id=29034, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.398] [workload] [debug] issue,sys->id=3, tick=279851664908, node->id=29035, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.398] [workload] [debug] callback,sys->id=1, tick=279851664909, node->id=12971, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.398] [workload] [debug] issue,sys->id=1, tick=279851664909, node->id=12972, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.398] [workload] [debug] callback,sys->id=3, tick=279851664909, node->id=29035, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.398] [workload] [debug] issue,sys->id=3, tick=279851664909, node->id=29036, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.398] [workload] [debug] callback,sys->id=1, tick=279851664910, node->id=12972, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.398] [workload] [debug] issue,sys->id=1, tick=279851664910, node->id=12973, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.398] [workload] [debug] callback,sys->id=3, tick=279851664910, node->id=29036, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.399] [workload] [debug] issue,sys->id=3, tick=279851664910, node->id=29037, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.399] [workload] [debug] callback,sys->id=1, tick=279851664911, node->id=12973, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.399] [workload] [debug] issue,sys->id=1, tick=279851664911, node->id=12974, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.399] [workload] [debug] callback,sys->id=3, tick=279851664911, node->id=29037, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.399] [workload] [debug] issue,sys->id=3, tick=279851664911, node->id=29038, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.399] [workload] [debug] callback,sys->id=1, tick=279851664912, node->id=12974, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.399] [workload] [debug] issue,sys->id=1, tick=279851664912, node->id=12975, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.399] [workload] [debug] callback,sys->id=3, tick=279851664912, node->id=29038, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.399] [workload] [debug] issue,sys->id=3, tick=279851664912, node->id=29039, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.399] [workload] [debug] callback,sys->id=1, tick=279851664913, node->id=12975, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.399] [workload] [debug] issue,sys->id=1, tick=279851664913, node->id=12976, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.399] [workload] [debug] callback,sys->id=3, tick=279851664913, node->id=29039, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.399] [workload] [debug] issue,sys->id=3, tick=279851664913, node->id=29040, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.399] [workload] [debug] callback,sys->id=1, tick=279851664914, node->id=12976, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.399] [workload] [debug] issue,sys->id=1, tick=279851664914, node->id=12977, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.399] [workload] [debug] callback,sys->id=3, tick=279851664914, node->id=29040, node->name=COMP_NODE_FWD_iter12_b4_attention_compute, node->type=4
[2026-02-15 04:20:55.399] [workload] [debug] issue,sys->id=3, tick=279851664914, node->id=29041, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.399] [workload] [debug] callback,sys->id=1, tick=279851664915, node->id=12977, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.399] [workload] [debug] issue,sys->id=1, tick=279851664915, node->id=12978, node->name=COMM_RECV_NODE_FWD_iter12_b5_dp0pp1tp0, node->type=6
[2026-02-15 04:20:55.399] [workload] [debug] callback,sys->id=3, tick=279851664915, node->id=29041, node->name=COMP_NODE_FWD_iter12_b4_ffwd_compute, node->type=4
[2026-02-15 04:20:55.399] [workload] [debug] issue,sys->id=3, tick=279851664915, node->id=29042, node->name=COMM_RECV_NODE_FWD_iter12_b5_dp1pp1tp0, node->type=6
[2026-02-15 04:20:55.399] [workload] [debug] callback,sys->id=0, tick=279857915391, node->id=4970, node->name=COMM_SEND_NODE_FWD_iter12_b5_dp0pp0tp0, node->type=5
[2026-02-15 04:20:55.399] [workload] [debug] issue,sys->id=0, tick=279857915391, node->id=4995, node->name=COMM_SEND_NODE_FWD_iter12_b6_dp0pp0tp0, node->type=5
[2026-02-15 04:20:55.399] [workload] [debug] callback,sys->id=1, tick=279857915391, node->id=12978, node->name=COMM_RECV_NODE_FWD_iter12_b5_dp0pp1tp0, node->type=6
[2026-02-15 04:20:55.399] [workload] [debug] issue,sys->id=1, tick=279857915391, node->id=12979, node->name=COMP_NODE_FWD_iter12_b5_attention_compute, node->type=4
[2026-02-15 04:20:55.400] [workload] [debug] callback,sys->id=2, tick=279857915391, node->id=21034, node->name=COMM_SEND_NODE_FWD_iter12_b5_dp1pp0tp0, node->type=5
[2026-02-15 04:20:55.400] [workload] [debug] issue,sys->id=2, tick=279857915391, node->id=21059, node->name=COMM_SEND_NODE_FWD_iter12_b6_dp1pp0tp0, node->type=5
[2026-02-15 04:20:55.400] [workload] [debug] callback,sys->id=3, tick=279857915391, node->id=29042, node->name=COMM_RECV_NODE_FWD_iter12_b5_dp1pp1tp0, node->type=6
[2026-02-15 04:20:55.400] [workload] [debug] issue,sys->id=3, tick=279857915391, node->id=29043, node->name=COMP_NODE_FWD_iter12_b5_attention_compute, node->type=4
[2026-02-15 04:20:55.400] [workload] [debug] callback,sys->id=1, tick=279857915392, node->id=12979, node->name=COMP_NODE_FWD_iter12_b5_attention_compute, node->type=4
[2026-02-15 04:20:55.400] [workload] [debug] issue,sys->id=1, tick=279857915392, node->id=12980, node->name=COMP_NODE_FWD_iter12_b5_ffwd_compute, node->type=4
[2026-02-15 04:20:55.400] [workload] [debug] callback,sys->id=3, tick=279857915392, node->id=29043, node->name=COMP_NODE_FWD_iter12_b5_attention_compute, node->type=4
[2026-02-15 04:20:55.400] [workload] [debug] issue,sys->id=3, tick=279857915392, node->id=29044, node->name=COMP_NODE_FWD_iter12_b5_ffwd_compute, node->type=4
[2026-02-15 04:20:55.400] [workload] [debug] callback,sys->id=1, tick=279857915393, node->id=12980, node->name=COMP_NODE_FWD_iter12_b5_ffwd_compute, node->type=4
[2026-02-15 04:20:55.400] [workload] [debug] issue,sys->id=1, tick=279857915393, node->id=12981, node->name=COMP_NODE_FWD_iter12_b5_attention_compute, node->type=4
[2026-02-15 04:20:55.400] [workload] [debug] callback,sys->id=3, tick=279857915393, node->id=29044, node->name=COMP_NODE_FWD_iter12_b5_ffwd_compute, node->type=4
[2026-02-15 04:20:55.400] [workload] [debug] issue,sys->id=3, tick=279857915393, node->id=29045, node->name=COMP_NODE_FWD_iter12_b5_attention_compute, node->type=4
[2026-02-15 04:20:55.400] [workload] [debug] callback,sys->id=1, tick=279857915394, node->id=12981, node->name=COMP_NODE_FWD_iter12_b5_attention_compute, node->type=4
[2026-02-15 04:20:55.400] [workload] [debug] issue,sys->id=1, tick=279857915394, node->id=12982, node->name=COMP_NODE_FWD_iter12_b5_ffwd_compute, node->type=4
[2026-02-15 04:20:55.400] [workload] [debug] callback,sys->id=3, tick=279857915394, node->id=29045, node->name=COMP_NODE_FWD_iter12_b5_attention_compute, node->type=4
