[2026-02-15 04:20:27.488] [workload] [debug] issue,sys->id=1, tick=262842738538, node->id=13048, node->name=COMP_NODE_FWD_iter12_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:33.954] [workload] [debug] callback,sys->id=2, tick=153579749799, node->id=18877, node->name=COMP_NODE_FWD_iter7_b0_attention_compute, node->type=4
[2026-02-15 04:20:33.954] [workload] [debug] issue,sys->id=2, tick=153579749799, node->id=18878, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.954] [workload] [debug] callback,sys->id=0, tick=153579749800, node->id=2814, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.954] [workload] [debug] issue,sys->id=0, tick=153579749800, node->id=2815, node->name=COMP_NODE_FWD_iter7_b0_attention_compute, node->type=4
[2026-02-15 04:20:33.954] [workload] [debug] callback,sys->id=2, tick=153579749800, node->id=18878, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.954] [workload] [debug] issue,sys->id=2, tick=153579749800, node->id=18879, node->name=COMP_NODE_FWD_iter7_b0_attention_compute, node->type=4
[2026-02-15 04:20:33.954] [workload] [debug] callback,sys->id=0, tick=153579749801, node->id=2815, node->name=COMP_NODE_FWD_iter7_b0_attention_compute, node->type=4
[2026-02-15 04:20:33.954] [workload] [debug] issue,sys->id=0, tick=153579749801, node->id=2816, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.954] [workload] [debug] callback,sys->id=2, tick=153579749801, node->id=18879, node->name=COMP_NODE_FWD_iter7_b0_attention_compute, node->type=4
[2026-02-15 04:20:33.954] [workload] [debug] issue,sys->id=2, tick=153579749801, node->id=18880, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.954] [workload] [debug] callback,sys->id=0, tick=153579749802, node->id=2816, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.954] [workload] [debug] issue,sys->id=0, tick=153579749802, node->id=2817, node->name=COMP_NODE_FWD_iter7_b0_attention_compute, node->type=4
[2026-02-15 04:20:33.954] [workload] [debug] callback,sys->id=2, tick=153579749802, node->id=18880, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.954] [workload] [debug] issue,sys->id=2, tick=153579749802, node->id=18881, node->name=COMP_NODE_FWD_iter7_b0_attention_compute, node->type=4
[2026-02-15 04:20:33.954] [workload] [debug] callback,sys->id=0, tick=153579749803, node->id=2817, node->name=COMP_NODE_FWD_iter7_b0_attention_compute, node->type=4
[2026-02-15 04:20:33.954] [workload] [debug] issue,sys->id=0, tick=153579749803, node->id=2818, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.954] [workload] [debug] callback,sys->id=2, tick=153579749803, node->id=18881, node->name=COMP_NODE_FWD_iter7_b0_attention_compute, node->type=4
[2026-02-15 04:20:33.954] [workload] [debug] issue,sys->id=2, tick=153579749803, node->id=18882, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.954] [workload] [debug] callback,sys->id=0, tick=153579749804, node->id=2818, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.954] [workload] [debug] issue,sys->id=0, tick=153579749804, node->id=2819, node->name=COMP_NODE_FWD_iter7_b0_attention_compute, node->type=4
[2026-02-15 04:20:33.954] [workload] [debug] callback,sys->id=2, tick=153579749804, node->id=18882, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.954] [workload] [debug] issue,sys->id=2, tick=153579749804, node->id=18883, node->name=COMP_NODE_FWD_iter7_b0_attention_compute, node->type=4
[2026-02-15 04:20:33.954] [workload] [debug] callback,sys->id=0, tick=153579749805, node->id=2819, node->name=COMP_NODE_FWD_iter7_b0_attention_compute, node->type=4
[2026-02-15 04:20:33.954] [workload] [debug] issue,sys->id=0, tick=153579749805, node->id=2820, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.955] [workload] [debug] callback,sys->id=2, tick=153579749805, node->id=18883, node->name=COMP_NODE_FWD_iter7_b0_attention_compute, node->type=4
[2026-02-15 04:20:33.955] [workload] [debug] issue,sys->id=2, tick=153579749805, node->id=18884, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.955] [workload] [debug] callback,sys->id=0, tick=153579749806, node->id=2820, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.955] [workload] [debug] issue,sys->id=0, tick=153579749806, node->id=2821, node->name=COMP_NODE_FWD_iter7_b0_attention_compute, node->type=4
[2026-02-15 04:20:33.955] [workload] [debug] callback,sys->id=2, tick=153579749806, node->id=18884, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.955] [workload] [debug] issue,sys->id=2, tick=153579749806, node->id=18885, node->name=COMP_NODE_FWD_iter7_b0_attention_compute, node->type=4
[2026-02-15 04:20:33.955] [workload] [debug] callback,sys->id=0, tick=153579749807, node->id=2821, node->name=COMP_NODE_FWD_iter7_b0_attention_compute, node->type=4
[2026-02-15 04:20:33.955] [workload] [debug] issue,sys->id=0, tick=153579749807, node->id=2822, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.955] [workload] [debug] callback,sys->id=2, tick=153579749807, node->id=18885, node->name=COMP_NODE_FWD_iter7_b0_attention_compute, node->type=4
[2026-02-15 04:20:33.955] [workload] [debug] issue,sys->id=2, tick=153579749807, node->id=18886, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.955] [workload] [debug] callback,sys->id=0, tick=153579749808, node->id=2822, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.955] [workload] [debug] issue,sys->id=0, tick=153579749808, node->id=2823, node->name=COMP_NODE_FWD_iter7_b0_attention_compute, node->type=4
[2026-02-15 04:20:33.955] [workload] [debug] callback,sys->id=2, tick=153579749808, node->id=18886, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.955] [workload] [debug] issue,sys->id=2, tick=153579749808, node->id=18887, node->name=COMP_NODE_FWD_iter7_b0_attention_compute, node->type=4
[2026-02-15 04:20:33.955] [workload] [debug] callback,sys->id=0, tick=153579749809, node->id=2823, node->name=COMP_NODE_FWD_iter7_b0_attention_compute, node->type=4
[2026-02-15 04:20:33.955] [workload] [debug] issue,sys->id=0, tick=153579749809, node->id=2824, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.955] [workload] [debug] callback,sys->id=2, tick=153579749809, node->id=18887, node->name=COMP_NODE_FWD_iter7_b0_attention_compute, node->type=4
[2026-02-15 04:20:33.955] [workload] [debug] issue,sys->id=2, tick=153579749809, node->id=18888, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.955] [workload] [debug] callback,sys->id=0, tick=153579749810, node->id=2824, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.955] [workload] [debug] issue,sys->id=0, tick=153579749810, node->id=2825, node->name=COMP_NODE_FWD_iter7_b0_attention_compute, node->type=4
[2026-02-15 04:20:33.955] [workload] [debug] callback,sys->id=2, tick=153579749810, node->id=18888, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.955] [workload] [debug] issue,sys->id=2, tick=153579749810, node->id=18889, node->name=COMP_NODE_FWD_iter7_b0_attention_compute, node->type=4
[2026-02-15 04:20:33.955] [workload] [debug] callback,sys->id=0, tick=153579749811, node->id=2825, node->name=COMP_NODE_FWD_iter7_b0_attention_compute, node->type=4
[2026-02-15 04:20:33.955] [workload] [debug] issue,sys->id=0, tick=153579749811, node->id=2826, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.955] [workload] [debug] callback,sys->id=2, tick=153579749811, node->id=18889, node->name=COMP_NODE_FWD_iter7_b0_attention_compute, node->type=4
[2026-02-15 04:20:33.956] [workload] [debug] issue,sys->id=2, tick=153579749811, node->id=18890, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.956] [workload] [debug] callback,sys->id=0, tick=153579749812, node->id=2826, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.956] [workload] [debug] issue,sys->id=0, tick=153579749812, node->id=2827, node->name=COMP_NODE_FWD_iter7_b0_attention_compute, node->type=4
[2026-02-15 04:20:33.956] [workload] [debug] callback,sys->id=2, tick=153579749812, node->id=18890, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.956] [workload] [debug] issue,sys->id=2, tick=153579749812, node->id=18891, node->name=COMP_NODE_FWD_iter7_b0_attention_compute, node->type=4
[2026-02-15 04:20:33.956] [workload] [debug] callback,sys->id=0, tick=153579749813, node->id=2827, node->name=COMP_NODE_FWD_iter7_b0_attention_compute, node->type=4
[2026-02-15 04:20:33.956] [workload] [debug] issue,sys->id=0, tick=153579749813, node->id=2828, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.956] [workload] [debug] callback,sys->id=2, tick=153579749813, node->id=18891, node->name=COMP_NODE_FWD_iter7_b0_attention_compute, node->type=4
[2026-02-15 04:20:33.956] [workload] [debug] issue,sys->id=2, tick=153579749813, node->id=18892, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.956] [workload] [debug] callback,sys->id=0, tick=153579749814, node->id=2828, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.956] [workload] [debug] issue,sys->id=0, tick=153579749814, node->id=2829, node->name=COMP_NODE_FWD_iter7_b0_attention_compute, node->type=4
[2026-02-15 04:20:33.956] [workload] [debug] callback,sys->id=2, tick=153579749814, node->id=18892, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.956] [workload] [debug] issue,sys->id=2, tick=153579749814, node->id=18893, node->name=COMP_NODE_FWD_iter7_b0_attention_compute, node->type=4
[2026-02-15 04:20:33.956] [workload] [debug] callback,sys->id=0, tick=153579749815, node->id=2829, node->name=COMP_NODE_FWD_iter7_b0_attention_compute, node->type=4
[2026-02-15 04:20:33.956] [workload] [debug] issue,sys->id=0, tick=153579749815, node->id=2830, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.956] [workload] [debug] callback,sys->id=2, tick=153579749815, node->id=18893, node->name=COMP_NODE_FWD_iter7_b0_attention_compute, node->type=4
[2026-02-15 04:20:33.956] [workload] [debug] issue,sys->id=2, tick=153579749815, node->id=18894, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.956] [workload] [debug] callback,sys->id=0, tick=153579749816, node->id=2830, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.956] [workload] [debug] issue,sys->id=0, tick=153579749816, node->id=2831, node->name=COMP_NODE_FWD_iter7_b0_attention_compute, node->type=4
[2026-02-15 04:20:33.956] [workload] [debug] callback,sys->id=2, tick=153579749816, node->id=18894, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.956] [workload] [debug] issue,sys->id=2, tick=153579749816, node->id=18895, node->name=COMP_NODE_FWD_iter7_b0_attention_compute, node->type=4
[2026-02-15 04:20:33.956] [workload] [debug] callback,sys->id=0, tick=153579749817, node->id=2831, node->name=COMP_NODE_FWD_iter7_b0_attention_compute, node->type=4
[2026-02-15 04:20:33.956] [workload] [debug] issue,sys->id=0, tick=153579749817, node->id=2832, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.956] [workload] [debug] callback,sys->id=2, tick=153579749817, node->id=18895, node->name=COMP_NODE_FWD_iter7_b0_attention_compute, node->type=4
[2026-02-15 04:20:33.956] [workload] [debug] issue,sys->id=2, tick=153579749817, node->id=18896, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.956] [workload] [debug] callback,sys->id=0, tick=153579749818, node->id=2832, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.957] [workload] [debug] issue,sys->id=0, tick=153579749818, node->id=2833, node->name=COMP_NODE_FWD_iter7_b0_attention_compute, node->type=4
[2026-02-15 04:20:33.957] [workload] [debug] callback,sys->id=2, tick=153579749818, node->id=18896, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.957] [workload] [debug] issue,sys->id=2, tick=153579749818, node->id=18897, node->name=COMP_NODE_FWD_iter7_b0_attention_compute, node->type=4
[2026-02-15 04:20:33.957] [workload] [debug] callback,sys->id=0, tick=153579749819, node->id=2833, node->name=COMP_NODE_FWD_iter7_b0_attention_compute, node->type=4
[2026-02-15 04:20:33.957] [workload] [debug] issue,sys->id=0, tick=153579749819, node->id=2834, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.957] [workload] [debug] callback,sys->id=2, tick=153579749819, node->id=18897, node->name=COMP_NODE_FWD_iter7_b0_attention_compute, node->type=4
[2026-02-15 04:20:33.957] [workload] [debug] issue,sys->id=2, tick=153579749819, node->id=18898, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.957] [workload] [debug] callback,sys->id=0, tick=153579749820, node->id=2834, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.957] [workload] [debug] issue,sys->id=0, tick=153579749820, node->id=2835, node->name=COMP_NODE_FWD_iter7_b0_attention_compute, node->type=4
[2026-02-15 04:20:33.957] [workload] [debug] callback,sys->id=2, tick=153579749820, node->id=18898, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.957] [workload] [debug] issue,sys->id=2, tick=153579749820, node->id=18899, node->name=COMP_NODE_FWD_iter7_b0_attention_compute, node->type=4
[2026-02-15 04:20:33.957] [workload] [debug] callback,sys->id=0, tick=153579749821, node->id=2835, node->name=COMP_NODE_FWD_iter7_b0_attention_compute, node->type=4
[2026-02-15 04:20:33.957] [workload] [debug] issue,sys->id=0, tick=153579749821, node->id=2836, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.957] [workload] [debug] callback,sys->id=2, tick=153579749821, node->id=18899, node->name=COMP_NODE_FWD_iter7_b0_attention_compute, node->type=4
[2026-02-15 04:20:33.957] [workload] [debug] issue,sys->id=2, tick=153579749821, node->id=18900, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.957] [workload] [debug] callback,sys->id=0, tick=153579749822, node->id=2836, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.957] [workload] [debug] issue,sys->id=0, tick=153579749822, node->id=2837, node->name=COMM_SEND_NODE_FWD_iter7_b0_dp0pp0tp0, node->type=5
[2026-02-15 04:20:33.957] [workload] [debug] issue,sys->id=0, tick=153579749822, node->id=2838, node->name=COMP_NODE_FWD_iter7_b1_attention_compute, node->type=4
[2026-02-15 04:20:33.957] [workload] [debug] callback,sys->id=2, tick=153579749822, node->id=18900, node->name=COMP_NODE_FWD_iter7_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:33.957] [workload] [debug] issue,sys->id=2, tick=153579749822, node->id=18901, node->name=COMM_SEND_NODE_FWD_iter7_b0_dp1pp0tp0, node->type=5
[2026-02-15 04:20:33.957] [workload] [debug] issue,sys->id=2, tick=153579749822, node->id=18902, node->name=COMP_NODE_FWD_iter7_b1_attention_compute, node->type=4
[2026-02-15 04:20:33.957] [workload] [debug] callback,sys->id=0, tick=153579749823, node->id=2838, node->name=COMP_NODE_FWD_iter7_b1_attention_compute, node->type=4
[2026-02-15 04:20:33.957] [workload] [debug] issue,sys->id=0, tick=153579749823, node->id=2839, node->name=COMP_NODE_FWD_iter7_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:33.957] [workload] [debug] callback,sys->id=2, tick=153579749823, node->id=18902, node->name=COMP_NODE_FWD_iter7_b1_attention_compute, node->type=4
[2026-02-15 04:20:33.957] [workload] [debug] issue,sys->id=2, tick=153579749823, node->id=18903, node->name=COMP_NODE_FWD_iter7_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:33.958] [workload] [debug] callback,sys->id=0, tick=153579749824, node->id=2839, node->name=COMP_NODE_FWD_iter7_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:33.958] [workload] [debug] issue,sys->id=0, tick=153579749824, node->id=2840, node->name=COMP_NODE_FWD_iter7_b1_attention_compute, node->type=4
[2026-02-15 04:20:33.958] [workload] [debug] callback,sys->id=2, tick=153579749824, node->id=18903, node->name=COMP_NODE_FWD_iter7_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:33.958] [workload] [debug] issue,sys->id=2, tick=153579749824, node->id=18904, node->name=COMP_NODE_FWD_iter7_b1_attention_compute, node->type=4
[2026-02-15 04:20:33.958] [workload] [debug] callback,sys->id=0, tick=153579749825, node->id=2840, node->name=COMP_NODE_FWD_iter7_b1_attention_compute, node->type=4
[2026-02-15 04:20:33.958] [workload] [debug] issue,sys->id=0, tick=153579749825, node->id=2841, node->name=COMP_NODE_FWD_iter7_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:33.958] [workload] [debug] callback,sys->id=2, tick=153579749825, node->id=18904, node->name=COMP_NODE_FWD_iter7_b1_attention_compute, node->type=4
[2026-02-15 04:20:33.958] [workload] [debug] issue,sys->id=2, tick=153579749825, node->id=18905, node->name=COMP_NODE_FWD_iter7_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:33.958] [workload] [debug] callback,sys->id=0, tick=153579749826, node->id=2841, node->name=COMP_NODE_FWD_iter7_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:33.958] [workload] [debug] issue,sys->id=0, tick=153579749826, node->id=2842, node->name=COMP_NODE_FWD_iter7_b1_attention_compute, node->type=4
[2026-02-15 04:20:33.958] [workload] [debug] callback,sys->id=2, tick=153579749826, node->id=18905, node->name=COMP_NODE_FWD_iter7_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:33.958] [workload] [debug] issue,sys->id=2, tick=153579749826, node->id=18906, node->name=COMP_NODE_FWD_iter7_b1_attention_compute, node->type=4
[2026-02-15 04:20:33.958] [workload] [debug] callback,sys->id=0, tick=153579749827, node->id=2842, node->name=COMP_NODE_FWD_iter7_b1_attention_compute, node->type=4
[2026-02-15 04:20:33.958] [workload] [debug] issue,sys->id=0, tick=153579749827, node->id=2843, node->name=COMP_NODE_FWD_iter7_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:33.958] [workload] [debug] callback,sys->id=2, tick=153579749827, node->id=18906, node->name=COMP_NODE_FWD_iter7_b1_attention_compute, node->type=4
[2026-02-15 04:20:33.958] [workload] [debug] issue,sys->id=2, tick=153579749827, node->id=18907, node->name=COMP_NODE_FWD_iter7_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:33.958] [workload] [debug] callback,sys->id=0, tick=153579749828, node->id=2843, node->name=COMP_NODE_FWD_iter7_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:33.958] [workload] [debug] issue,sys->id=0, tick=153579749828, node->id=2844, node->name=COMP_NODE_FWD_iter7_b1_attention_compute, node->type=4
[2026-02-15 04:20:33.958] [workload] [debug] callback,sys->id=2, tick=153579749828, node->id=18907, node->name=COMP_NODE_FWD_iter7_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:33.958] [workload] [debug] issue,sys->id=2, tick=153579749828, node->id=18908, node->name=COMP_NODE_FWD_iter7_b1_attention_compute, node->type=4
[2026-02-15 04:20:33.958] [workload] [debug] callback,sys->id=0, tick=153579749829, node->id=2844, node->name=COMP_NODE_FWD_iter7_b1_attention_compute, node->type=4
[2026-02-15 04:20:33.958] [workload] [debug] issue,sys->id=0, tick=153579749829, node->id=2845, node->name=COMP_NODE_FWD_iter7_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:33.958] [workload] [debug] callback,sys->id=2, tick=153579749829, node->id=18908, node->name=COMP_NODE_FWD_iter7_b1_attention_compute, node->type=4
[2026-02-15 04:20:33.958] [workload] [debug] issue,sys->id=2, tick=153579749829, node->id=18909, node->name=COMP_NODE_FWD_iter7_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:33.958] [workload] [debug] callback,sys->id=0, tick=153579749830, node->id=2845, node->name=COMP_NODE_FWD_iter7_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:33.958] [workload] [debug] issue,sys->id=0, tick=153579749830, node->id=2846, node->name=COMP_NODE_FWD_iter7_b1_attention_compute, node->type=4
[2026-02-15 04:20:33.959] [workload] [debug] callback,sys->id=2, tick=153579749830, node->id=18909, node->name=COMP_NODE_FWD_iter7_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:33.959] [workload] [debug] issue,sys->id=2, tick=153579749830, node->id=18910, node->name=COMP_NODE_FWD_iter7_b1_attention_compute, node->type=4
[2026-02-15 04:20:33.959] [workload] [debug] callback,sys->id=0, tick=153579749831, node->id=2846, node->name=COMP_NODE_FWD_iter7_b1_attention_compute, node->type=4
[2026-02-15 04:20:33.959] [workload] [debug] issue,sys->id=0, tick=153579749831, node->id=2847, node->name=COMP_NODE_FWD_iter7_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:33.959] [workload] [debug] callback,sys->id=2, tick=153579749831, node->id=18910, node->name=COMP_NODE_FWD_iter7_b1_attention_compute, node->type=4
[2026-02-15 04:20:33.959] [workload] [debug] issue,sys->id=2, tick=153579749831, node->id=18911, node->name=COMP_NODE_FWD_iter7_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:33.959] [workload] [debug] callback,sys->id=0, tick=153579749832, node->id=2847, node->name=COMP_NODE_FWD_iter7_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:33.959] [workload] [debug] issue,sys->id=0, tick=153579749832, node->id=2848, node->name=COMP_NODE_FWD_iter7_b1_attention_compute, node->type=4
[2026-02-15 04:20:33.959] [workload] [debug] callback,sys->id=2, tick=153579749832, node->id=18911, node->name=COMP_NODE_FWD_iter7_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:33.959] [workload] [debug] issue,sys->id=2, tick=153579749832, node->id=18912, node->name=COMP_NODE_FWD_iter7_b1_attention_compute, node->type=4
[2026-02-15 04:20:33.959] [workload] [debug] callback,sys->id=0, tick=153579749833, node->id=2848, node->name=COMP_NODE_FWD_iter7_b1_attention_compute, node->type=4
[2026-02-15 04:20:33.959] [workload] [debug] issue,sys->id=0, tick=153579749833, node->id=2849, node->name=COMP_NODE_FWD_iter7_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:33.959] [workload] [debug] callback,sys->id=2, tick=153579749833, node->id=18912, node->name=COMP_NODE_FWD_iter7_b1_attention_compute, node->type=4
[2026-02-15 04:20:33.959] [workload] [debug] issue,sys->id=2, tick=153579749833, node->id=18913, node->name=COMP_NODE_FWD_iter7_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:33.959] [workload] [debug] callback,sys->id=0, tick=153579749834, node->id=2849, node->name=COMP_NODE_FWD_iter7_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:33.959] [workload] [debug] issue,sys->id=0, tick=153579749834, node->id=2850, node->name=COMP_NODE_FWD_iter7_b1_attention_compute, node->type=4
[2026-02-15 04:20:33.959] [workload] [debug] callback,sys->id=2, tick=153579749834, node->id=18913, node->name=COMP_NODE_FWD_iter7_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:33.959] [workload] [debug] issue,sys->id=2, tick=153579749834, node->id=18914, node->name=COMP_NODE_FWD_iter7_b1_attention_compute, node->type=4
[2026-02-15 04:20:33.959] [workload] [debug] callback,sys->id=0, tick=153579749835, node->id=2850, node->name=COMP_NODE_FWD_iter7_b1_attention_compute, node->type=4
[2026-02-15 04:20:33.959] [workload] [debug] issue,sys->id=0, tick=153579749835, node->id=2851, node->name=COMP_NODE_FWD_iter7_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:33.959] [workload] [debug] callback,sys->id=2, tick=153579749835, node->id=18914, node->name=COMP_NODE_FWD_iter7_b1_attention_compute, node->type=4
[2026-02-15 04:20:33.959] [workload] [debug] issue,sys->id=2, tick=153579749835, node->id=18915, node->name=COMP_NODE_FWD_iter7_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:33.959] [workload] [debug] callback,sys->id=0, tick=153579749836, node->id=2851, node->name=COMP_NODE_FWD_iter7_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:33.959] [workload] [debug] issue,sys->id=0, tick=153579749836, node->id=2852, node->name=COMP_NODE_FWD_iter7_b1_attention_compute, node->type=4
[2026-02-15 04:20:33.959] [workload] [debug] callback,sys->id=2, tick=153579749836, node->id=18915, node->name=COMP_NODE_FWD_iter7_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:33.960] [workload] [debug] issue,sys->id=2, tick=153579749836, node->id=18916, node->name=COMP_NODE_FWD_iter7_b1_attention_compute, node->type=4
[2026-02-15 04:20:33.960] [workload] [debug] callback,sys->id=0, tick=153579749837, node->id=2852, node->name=COMP_NODE_FWD_iter7_b1_attention_compute, node->type=4
[2026-02-15 04:20:33.960] [workload] [debug] issue,sys->id=0, tick=153579749837, node->id=2853, node->name=COMP_NODE_FWD_iter7_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:33.960] [workload] [debug] callback,sys->id=2, tick=153579749837, node->id=18916, node->name=COMP_NODE_FWD_iter7_b1_attention_compute, node->type=4
[2026-02-15 04:20:33.960] [workload] [debug] issue,sys->id=2, tick=153579749837, node->id=18917, node->name=COMP_NODE_FWD_iter7_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:33.960] [workload] [debug] callback,sys->id=0, tick=153579749838, node->id=2853, node->name=COMP_NODE_FWD_iter7_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:33.960] [workload] [debug] issue,sys->id=0, tick=153579749838, node->id=2854, node->name=COMP_NODE_FWD_iter7_b1_attention_compute, node->type=4
[2026-02-15 04:20:33.960] [workload] [debug] callback,sys->id=2, tick=153579749838, node->id=18917, node->name=COMP_NODE_FWD_iter7_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:33.960] [workload] [debug] issue,sys->id=2, tick=153579749838, node->id=18918, node->name=COMP_NODE_FWD_iter7_b1_attention_compute, node->type=4
[2026-02-15 04:20:33.960] [workload] [debug] callback,sys->id=0, tick=153579749839, node->id=2854, node->name=COMP_NODE_FWD_iter7_b1_attention_compute, node->type=4
[2026-02-15 04:20:33.960] [workload] [debug] issue,sys->id=0, tick=153579749839, node->id=2855, node->name=COMP_NODE_FWD_iter7_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:33.960] [workload] [debug] callback,sys->id=2, tick=153579749839, node->id=18918, node->name=COMP_NODE_FWD_iter7_b1_attention_compute, node->type=4
